ExperimentName	DisplayRunNumber	HCPID	Subject	Session	RandomSeed	Group	Display.RefreshRate	triggercode	Allowed	Target	Nontarget	FontStyle	ACC_2_Back_Face	Avg_RT_For_Correct_Trials_2_Back_Face	ACC_0_Back_Face	Avg_RT_For_Correct_Trials_0_Back_Face	ACC_2_Back_Tools	Avg_RT_For_Correct_Trials_2_Back_Tools	ACC_0_Back_Tools	Avg_RT_For_Correct_Trials_0_Back_Tools	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	MasterList	Procedure[Block]	Stimulus[Block]	BlockNumber	MasterList.Cycle	MasterList.Sample	Running[Block]	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	Cue2Back.OnsetDelay	Cue2Back.OnsetTime	Cue2Back.DurationError	Run3Block1	TargetType	CorrectResponse	StimType	BlockType	Stim.OnsetDelay	Stim.OnsetTime	Stim.DurationError	Stim.RTTime	Stim.ACC	Stim.RT	Stim.RESP	Stim.CRESP	Fix.OnsetDelay	Fix.OnsetTime	Fix.DurationError	Run3Block2	Fix15sec.OnsetDelay	Fix15sec.OnsetTime	Fix15sec.DurationError	CueTarget.OnsetDelay	CueTarget.OnsetTime	CueTarget.DurationError	Run3Block3	Run3Block4	Run3Block5	Run3Block6	Run3Block7	Run3Block8	Run4Block1	Run4Block2	Run4Block3	Run4Block4	Run4Block5	Run4Block6	Run4Block7	Run4Block8	Block	Procedure[Trial]	Stimulus[Trial]	ReadyList	Running[Trial]	ReadyList.Cycle	ReadyList.Sample	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	Trial
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	35	TrialsPROC	FC_086_F43.png	6	1	157	MasterList											nontarget	8	Face	2-Back	2	490706	-2	491364	1	658	8	8	2	492706	-2																			6			157											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	35	TrialsPROC	FC_085_M43.png	6	1	158	MasterList											lure	8	Face	2-Back	2	493206	-2	493828	0	622	7	8	2	495206	-2																			7			158											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	35	TrialsPROC	FC_086_F43.png	6	1	159	MasterList											target	7	Face	2-Back	2	495706	-2	496636	0	930	8	7	2	497706	-2																			8			159											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	35	TrialsPROC	FC_090_F45.png	6	1	160	MasterList											nontarget	8	Face	2-Back	2	498206	-2	498940	1	734	8	8	2	500206	-2																			9			160											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	35	TrialsPROC	FC_089_M45.png	6	1	161	MasterList											nontarget	8	Face	2-Back	2	500706	-2	501549	1	843	8	8	2	502706	-2																			10			161											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	36	Fix15secPROC	?	0	1	162	MasterList																											1	503205	-1																		162											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	37	Cue0BackPROC	TO_091_TOOL91_BA.png	7	1	163	MasterList																														1	518205	-1															163											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	38	TrialsPROC	TO_096_TOOL96_BA.png	7	1	164	MasterList											nontarget	8	Tools	0-Back	1	520705	-1	521332	1	627	8	8	0	522704	0																				1		164											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	38	TrialsPROC	TO_094_TOOL94_BA.png	7	1	165	MasterList											nontarget	8	Tools	0-Back	0	523204	0	523716	1	512	8	8	0	525204	0																				2		165											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	38	TrialsPROC	TO_092_TOOL92_BA.png	7	1	166	MasterList											nontarget	8	Tools	0-Back	0	525704	0	526396	1	692	8	8	0	527704	0																				3		166											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	38	TrialsPROC	TO_095_TOOL95_BA.png	7	1	167	MasterList											nontarget	8	Tools	0-Back	0	528204	0	528868	1	664	8	8	0	530204	0																				4		167											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	38	TrialsPROC	TO_091_TOOL91_BA.png	7	1	168	MasterList											target	7	Tools	0-Back	0	530704	0	531364	1	660	7	7	0	532704	0																				5		168											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	38	TrialsPROC	TO_095_TOOL95_BA.png	7	1	169	MasterList											lure	8	Tools	0-Back	0	533204	0	533779	1	575	8	8	0	535204	0																				6		169											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	38	TrialsPROC	TO_091_TOOL91_BA.png	7	1	170	MasterList											target	7	Tools	0-Back	0	535704	0	536308	1	604	7	7	0	537704	0																				7		170											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	38	TrialsPROC	TO_094_TOOL94_BA.png	7	1	171	MasterList											lure	8	Tools	0-Back	0	538204	0	538788	1	584	8	8	0	540204	0																				8		171											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	38	TrialsPROC	TO_096_TOOL96_BA.png	7	1	172	MasterList											lure	8	Tools	0-Back	0	540704	0	541340	1	636	8	8	-1	542703	1																				9		172											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	38	TrialsPROC	TO_093_TOOL93_BA.png	7	1	173	MasterList											nontarget	8	Tools	0-Back	-1	543203	1	543796	1	593	8	8	-1	545203	1																				10		173											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	39	Cue0BackPROC	FC_092_F46.png	8	1	174	MasterList																														-1	545703	1															174											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	40	TrialsPROC	FC_094_F47.png	8	1	175	MasterList											nontarget	8	Face	0-Back	-1	548203	1	548836	1	633	8	8	-1	550203	1																					1	175											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	40	TrialsPROC	FC_091_M46.png	8	1	176	MasterList											nontarget	8	Face	0-Back	-1	550703	1	551212	1	509	8	8	-1	552703	1																					2	176											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	40	TrialsPROC	FC_092_F46.png	8	1	177	MasterList											target	7	Face	0-Back	-1	553203	1	553700	1	497	7	7	-1	555203	1																					3	177											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	40	TrialsPROC	FC_092_F46.png	8	1	178	MasterList											target	7	Face	0-Back	-1	555703	1	556220	1	517	7	7	-1	557703	1																					4	178											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	40	TrialsPROC	FC_091_M46.png	8	1	179	MasterList											lure	8	Face	0-Back	-1	558203	1	558795	1	592	8	8	-2	560202	2																					5	179											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	40	TrialsPROC	FC_095_M48.png	8	1	180	MasterList											nontarget	8	Face	0-Back	-1	560703	1	561251	1	548	8	8	-2	562702	2																					6	180											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	40	TrialsPROC	FC_093_M47.png	8	1	181	MasterList											nontarget	8	Face	0-Back	-2	563202	2	563740	1	538	8	8	-2	565202	2																					7	181											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	40	TrialsPROC	FC_094_F47.png	8	1	182	MasterList											lure	8	Face	0-Back	-2	565702	2	566387	1	685	8	8	-2	567702	2																					8	182											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	40	TrialsPROC	FC_096_F48.png	8	1	183	MasterList											nontarget	8	Face	0-Back	-2	568202	2	568963	1	761	8	8	-2	570202	2																					9	183											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	40	TrialsPROC	FC_093_M47.png	8	1	184	MasterList											lure	8	Face	0-Back	-2	570702	2	571347	1	645	8	8	-2	572702	2																					10	184											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	41	Fix15secPROC	?	0	1	185	MasterList																											-2	573202	2																		185											
